subject_id,source_file,pipeline,pipeline_version,status,error,runtime_seconds,abdomen_circumference_cm,ankle_circumference_left_cm,ankle_circumference_right_cm,arm_length_left_cm,arm_length_right_cm,arm_volume_left_cm3,arm_volume_right_cm3,bicep_circumference_left_cm,bicep_circumference_right_cm,calf_circumference_left_cm,calf_circumference_right_cm,chest_circumference_cm,collar_circumference_cm,collar_to_scalp_length_cm,forearm_circumference_left_cm,forearm_circumference_right_cm,head_circumference_cm,head_volume_cm3,height_cm,hip_circumference_cm,horizontal_waist_circumference_cm,inseam_left_cm,inseam_right_cm,leg_volume_left_cm3,leg_volume_right_cm3,mid_thigh_circumference_left_cm,mid_thigh_circumference_right_cm,narrow_waist_circumference_cm,outside_leg_length_left_cm,outside_leg_length_right_cm,seat_circumference_cm,surface_area_arm_left_cm2,surface_area_arm_right_cm2,surface_area_head_cm2,surface_area_leg_left_cm2,surface_area_leg_right_cm2,surface_area_torso_cm2,surface_area_total_cm2,thigh_circumference_left_cm,thigh_circumference_right_cm,torso_volume_cm3,trunk_length_cm,upper_arm_circumference_left_cm,upper_arm_circumference_right_cm,volume_cm3,waist_circumference_cm,wrist_circumference_left_cm,wrist_circumference_right_cm
penn-mesh-2,data\obj\penn-mesh-2.obj,slice,slice,success,,5.184002599999076,185.65215262128083,23.397488450374155,22.69896374278234,51.8770735430455,51.8770735430455,6167.248456309549,6167.248456309549,160.241970836032,160.241970836032,40.46981214551216,40.150621591293785,171.41877738422215,54.305974233429836,,103.75736904365957,103.75736904365957,62.13433029181006,,172.92357847681834,175.08904949945216,165.26084442009065,112.09618906286215,112.09618906286215,7630.9636577823985,15493.572548348957,50.475630714595795,85.48286232578322,118.16457080411305,91.64949659271372,91.64949659271372,168.57836222792085,898.8000251343151,898.8000251343151,,3052.7902502018264,3052.7902502018264,9986.666945936835,18042.84461979693,52.3365026096079,107.7004728072742,68524.98284788386,,160.241970836032,160.241970836032,98179.13349214374,118.16457080411305,,
